Species,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_month
Anopheles quadrimaculatus,2,Thousand Oaks,27.564989,-82.480332,7
Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,7
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,14,Port,27.640483,-82.552667,7
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,8
Anopheles quadrimaculatus,96,Prichard Rd.,27.639167,-82.417083,8
Anopheles quadrimaculatus,53,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,8,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,5,Lakewood Ranch,27.419517,-82.4262,8
Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,8
Anopheles quadrimaculatus,13,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,19,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,8,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,18,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,8
Anopheles quadrimaculatus,52,Mossy Hammock,27.286571,-82.23038,8
Anopheles quadrimaculatus,11,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,43,Bradley Rd.,27.60315,-82.098133,8
Anopheles quadrimaculatus,10,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,18,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,36,Race Track,27.474551,-82.324001,8
Anopheles quadrimaculatus,14,Port,27.640483,-82.552667,8
Anopheles quadrimaculatus,31,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,10,Upper Manatee,27.51261,-82.4319,8
Anopheles quadrimaculatus,15,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,24,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,91,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,36,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,27,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,24,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,6,Port,27.640483,-82.552667,8
Anopheles quadrimaculatus,10,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,77,Bradley Rd.,27.60315,-82.098133,8
Anopheles quadrimaculatus,9,Upper Manatee,27.51261,-82.4319,8
Anopheles quadrimaculatus,17,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,17,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,3,Orbans,27.50312,-82.65739,8
Anopheles quadrimaculatus,3,Mullins,27.439449,-82.548928,8
Anopheles quadrimaculatus,42,Race Track,27.474551,-82.324001,8
Anopheles quadrimaculatus,90,Sandy Baptist,27.272953,-82.116503,8
Anopheles quadrimaculatus,50,Prichard Rd.,27.639167,-82.417083,8
Anopheles quadrimaculatus,66,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,1,Colonial Baptist Church,27.475697,-82.613417,8
Anopheles quadrimaculatus,9,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,5,Carrs,27.554018,-82.545481,8
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,8
Anopheles quadrimaculatus,3,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,21,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,2,Lakewood Ranch HS,27.44242,-82.43578,8
Anopheles quadrimaculatus,14,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,34,Grassfarm Rd.,27.627967,-82.496833,8
Anopheles quadrimaculatus,6,Carrs,27.554018,-82.545481,8
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,8
Anopheles quadrimaculatus,9,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,7,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,18,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,22,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,14,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,14,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,8,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,44,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,22,Port,27.640483,-82.552667,9
Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,10,Soccer Field,27.426485,-82.376623,9
Anopheles quadrimaculatus,7,South 675,27.40779,-82.304,9
Anopheles quadrimaculatus,21,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,9,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,9
Anopheles quadrimaculatus,11,Carrs,27.554018,-82.545481,9
Anopheles quadrimaculatus,2,Palmetto shop,27.533281,-82.565712,9
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,9
Anopheles quadrimaculatus,16,Rye Rd,27.484586,-82.40161,9
Anopheles quadrimaculatus,6,Upper Manatee,27.51261,-82.4319,9
Anopheles quadrimaculatus,12,Gopher Hill,27.40805,-82.260329,9
Anopheles quadrimaculatus,61,Sandy Baptist,27.272953,-82.116503,9
Anopheles quadrimaculatus,33,Bear Bay Rd.,27.47078,-82.16993,9
Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,9
Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,9
Anopheles quadrimaculatus,31,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,12,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,26,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,19,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,5,Race Track,27.474551,-82.324001,9
Anopheles quadrimaculatus,10,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,7,Erie Rd.,27.574079,-82.5041,9
Anopheles quadrimaculatus,14,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,2,Highland Shores,27.516317,-82.537735,9
Anopheles quadrimaculatus,10,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,6,Tallevast,27.4266,-82.52471,9
Anopheles quadrimaculatus,3,Magnolia Manor,27.481256,-82.48042,9
Anopheles quadrimaculatus,9,Lakewood Ranch,27.419517,-82.4262,9
Anopheles quadrimaculatus,10,Rye Rd,27.484586,-82.40161,9
Anopheles quadrimaculatus,1,Sandy Baptist,27.272953,-82.116503,9
Anopheles quadrimaculatus,5,Prichard Rd.,27.639167,-82.417083,9
Anopheles quadrimaculatus,13,Thousand Oaks,27.564989,-82.480332,9
Anopheles quadrimaculatus,8,Parrish,27.57505,-82.419667,9
Anopheles quadrimaculatus,56,Bradley Rd.,27.60315,-82.098133,9
Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,9
Anopheles quadrimaculatus,18,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,6,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,15,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,32,Grassfarm Rd.,27.627967,-82.496833,9
Anopheles quadrimaculatus,39,Sandy Baptist,27.272953,-82.116503,9
Anopheles quadrimaculatus,22,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,27,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,198,Grassfarm Rd.,27.627967,-82.496833,9
Anopheles quadrimaculatus,32,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,10,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,9
Anopheles quadrimaculatus,6,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,10,Lakewood Ranch,27.419517,-82.4262,9
Anopheles quadrimaculatus,5,Braden Pines,27.43889,-82.43865,9
Anopheles quadrimaculatus,8,Upper Manatee,27.51261,-82.4319,9
Anopheles quadrimaculatus,8,Mossy Hammock,27.286571,-82.23038,9
Anopheles quadrimaculatus,9,Sandy Baptist,27.272953,-82.116503,9
Anopheles quadrimaculatus,4,Prichard Rd.,27.639167,-82.417083,9
Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,9
Anopheles quadrimaculatus,24,Bradley Rd.,27.60315,-82.098133,9
Anopheles quadrimaculatus,1519,Carlton Rd.,27.613375,-82.123478,9
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,9
Anopheles quadrimaculatus,2,Waterline Rd,27.4894,-82.361667,9
Anopheles quadrimaculatus,2,Waterline Rd,27.4894,-82.361667,9
Anopheles quadrimaculatus,17,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,69,Grassfarm Rd.,27.627967,-82.496833,9
Anopheles quadrimaculatus,2,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,5,Lakewood Ranch,27.419517,-82.4262,9
Anopheles quadrimaculatus,10,Braden Pines,27.43889,-82.43865,9
Anopheles quadrimaculatus,2,Thousand Oaks,27.564989,-82.480332,9
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,9
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,9,Parrish,27.57505,-82.419667,9
Anopheles quadrimaculatus,5,Prichard Rd.,27.639167,-82.417083,9
Anopheles quadrimaculatus,9,Erie Rd.,27.574079,-82.5041,9
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,9
Anopheles quadrimaculatus,41,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,14,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,3,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,16,Fielding,27.529167,-82.588117,10
Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,10
Anopheles quadrimaculatus,3,Palm-Aire,27.406663,-82.504054,10
Anopheles quadrimaculatus,37,Myakka,27.349733,-82.157581,10
Anopheles quadrimaculatus,9,Bradley Rd.,27.60315,-82.098133,10
Anopheles quadrimaculatus,52,Carlton Rd.,27.613375,-82.123478,10
Anopheles quadrimaculatus,5,Keentown,27.570935,-82.137841,10
Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,10
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,12,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,27,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,13,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,10
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,10
Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,10
Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,10
Anopheles quadrimaculatus,6,Rye Rd,27.484586,-82.40161,10
Anopheles quadrimaculatus,4,Sandy Baptist,27.272953,-82.116503,10
Anopheles quadrimaculatus,6,Bradley Rd.,27.60315,-82.098133,10
Anopheles quadrimaculatus,38,Carlton Rd.,27.613375,-82.123478,10
Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,10
Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,54,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,10
Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,42,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,4,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,5,Fielding,27.529167,-82.588117,10
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,10
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,10
Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,10
Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,10
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,10
Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,10
Anopheles quadrimaculatus,9,Bear Bay Rd.,27.47078,-82.16993,10
Anopheles quadrimaculatus,34,Erie Rd.,27.574079,-82.5041,10
Anopheles quadrimaculatus,28,Carlton Rd.,27.613375,-82.123478,10
Anopheles quadrimaculatus,5,Palmetto Ball Park,27.531,-82.58235,10
Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,10
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,9,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,16,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,17,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,10
Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,10
Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,10
Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,10
Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,4,Bradley Rd.,27.60315,-82.098133,10
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,10
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,10
Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,10
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,26,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,10
Anopheles quadrimaculatus,3,Parrish,27.57505,-82.419667,10
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,10
Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,10
Anopheles quadrimaculatus,1,Soccer Field,27.426485,-82.376623,10
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,10
Anopheles quadrimaculatus,1,South 675,27.40779,-82.304,10
Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,10
Anopheles quadrimaculatus,2,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,10
Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,10
Anopheles quadrimaculatus,14,Chapman Rd.,27.616367,-82.5353,11
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,6,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,6,Grassfarm Rd.,27.627967,-82.496833,11
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,11
Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,11
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,11
Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,11
Anopheles quadrimaculatus,6,Soccer Field,27.426485,-82.376623,11
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,11
Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,11
Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,11
Anopheles quadrimaculatus,3,Sandy Baptist,27.272953,-82.116503,11
Anopheles quadrimaculatus,7,Erie Rd.,27.574079,-82.5041,11
Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,11
Anopheles quadrimaculatus,3,Bradley Rd.,27.60315,-82.098133,11
Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,11
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,11
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,3,Grassfarm Rd.,27.627967,-82.496833,11
Anopheles quadrimaculatus,6,Bradley Rd.,27.60315,-82.098133,11
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,8,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,11
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,11
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,11
Anopheles quadrimaculatus,2,Carrs,27.554018,-82.545481,11
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,11
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,11
Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,11
Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,11
Anopheles quadrimaculatus,4,Keentown,27.570935,-82.137841,11
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,11
Anopheles quadrimaculatus,9,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,11,Mote Ranch,27.4197,-82.47982,11
Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,11
Anopheles quadrimaculatus,6,Myakka,27.349733,-82.157581,11
Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,11
Anopheles quadrimaculatus,38,Carlton Rd.,27.613375,-82.123478,11
Anopheles quadrimaculatus,1,Keentown,27.570935,-82.137841,11
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
Anopheles quadrimaculatus,8,Chapman Rd.,27.616367,-82.5353,11
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,11
Anopheles quadrimaculatus,20,Chapman Rd.,27.616367,-82.5353,11
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,2,Chapman Rd.,27.616367,-82.5353,11
Anopheles quadrimaculatus,1,Myakka,27.349733,-82.157581,11
Anopheles quadrimaculatus,2,Carlton Rd.,27.613375,-82.123478,11
Anopheles quadrimaculatus,17,Chapman Rd.,27.616367,-82.5353,11
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,36,Port,27.640483,-82.552667,11
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,11
Anopheles quadrimaculatus,8,Chapman Rd.,27.616367,-82.5353,12
Anopheles quadrimaculatus,11,Carlton Rd.,27.613375,-82.123478,12
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,12
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,12
Anopheles quadrimaculatus,25,Carlton Rd.,27.613375,-82.123478,12
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,12
Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,12
Anopheles quadrimaculatus,27,Lakewood Ranch,27.419517,-82.4262,4
Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,4
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,4
Anopheles quadrimaculatus,4,Braden River Park,27.44893,-82.498664,4
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,4
Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,4
Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,4
Anopheles quadrimaculatus,2,Soccer Field,27.426485,-82.376623,4
Anopheles quadrimaculatus,1,Jamie's Way,27.46357,-82.30379,4
Anopheles quadrimaculatus,3,Thousand Oaks,27.564989,-82.480332,4
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,4
Anopheles quadrimaculatus,108,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,5
Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,5
Anopheles quadrimaculatus,1,South 675,27.40779,-82.304,5
Anopheles quadrimaculatus,13,Buffalo Creek Ball Park,27.578355,-82.483695,5
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,5
Anopheles quadrimaculatus,2,Mote Ranch,27.4197,-82.47982,5
Anopheles quadrimaculatus,80,Thousand Oaks,27.564989,-82.480332,5
Anopheles quadrimaculatus,80,Chapman Rd.,27.616367,-82.5353,5
Anopheles quadrimaculatus,8,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,112,Port,27.640483,-82.552667,5
Anopheles quadrimaculatus,2,Thousand Oaks,27.564989,-82.480332,5
Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,5
Anopheles quadrimaculatus,5,Samoset,27.46947,-82.52402,5
Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,5
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,5
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,5
Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,5
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,5
Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,5
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,5
Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,5
Anopheles quadrimaculatus,9,Bradley Rd.,27.60315,-82.098133,5
Anopheles quadrimaculatus,34,Carlton Rd.,27.613375,-82.123478,5
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,5
Anopheles quadrimaculatus,30,Port,27.640483,-82.552667,5
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,5
Anopheles quadrimaculatus,2,Shiver,27.569469,-82.593177,5
Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,5
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,5
Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,5
Anopheles quadrimaculatus,4,Samoset,27.46947,-82.52402,5
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
Anopheles quadrimaculatus,23,Palm-Aire,27.406663,-82.504054,5
Anopheles quadrimaculatus,207,Mote Ranch,27.4197,-82.47982,5
Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,5
Anopheles quadrimaculatus,7,Soccer Field,27.426485,-82.376623,5
Anopheles quadrimaculatus,15,Braden Pines,27.43889,-82.43865,5
Anopheles quadrimaculatus,5,Waterline Rd,27.4894,-82.361667,5
Anopheles quadrimaculatus,1,Jamie's Way,27.46357,-82.30379,5
Anopheles quadrimaculatus,68,Wauchula Rd.,27.426958,-82.133258,5
Anopheles quadrimaculatus,9,Bear Bay Rd.,27.47078,-82.16993,5
Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,5
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,5
Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,5
Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,5
Anopheles quadrimaculatus,20,Carlton Rd.,27.613375,-82.123478,5
Anopheles quadrimaculatus,4,Keentown,27.570935,-82.137841,5
Anopheles quadrimaculatus,24,Palmetto Ball Park,27.531,-82.58235,5
Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,5
Anopheles quadrimaculatus,25,Braden River Park,27.44893,-82.498664,5
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,11,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,63,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,6
Anopheles quadrimaculatus,15,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,66,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,10,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,178,Port,27.640483,-82.552667,6
Anopheles quadrimaculatus,11,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,15,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,12,Port,27.640483,-82.552667,6
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,6
Anopheles quadrimaculatus,8,Samoset,27.46947,-82.52402,6
Anopheles quadrimaculatus,6,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,125,Mote Ranch,27.4197,-82.47982,6
Anopheles quadrimaculatus,7,Tallevast,27.4266,-82.52471,6
Anopheles quadrimaculatus,15,Lakewood Ranch,27.419517,-82.4262,6
Anopheles quadrimaculatus,333,Soccer Field,27.426485,-82.376623,6
Anopheles quadrimaculatus,19,Braden Pines,27.43889,-82.43865,6
